Name;Id;TextStraDllId;New game sector;Rescaled X;Rescaled Y;Core/Rim;PictureId;EncyclopediaDescription
Christophsis;290;12176;Wild Space;668;682;Rim;29;"Christophsis (Q-16, Wild Space, 2 hyperlanes)
Geology: Planet, Crystalline Formations
Species: Human, Kerkoiden, Rodian
Economy: Kyber Crystals
History: Christophsis experienced a shift in its political landscape. Previously under the control of the Confederacy of Independent Systems during the Clone Wars, the planet saw a brief period of peace before being subjugated by the Galactic Empire. When the Empire fell into disarray after the Death Star's demise, Christophsis seized the opportunity to reestablish its autonomy. Christophsis has begun a period of rebuilding and recovery. Its once-devastated crystal cities are gradually being restored, and the inhabitants focused on strengthening their defenses to resist future threats. Diplomatic efforts were made to establish alliances with other systems, fostering cooperation and mutual support in the face of a chaotic galaxy. Ultimately, Christophsis has emerged as a bastion of resilience and hope, determined to maintain its independence and protect its people from any external forces that may seek to exploit or subjugate them again.
Sources: The Clone Wars, Clone Wars, Rebels, Atlas
"
Geonosis;291;12177;Wild Space;724;677;Rim;68;"Geonosis (R-16, Wild Space, 5 hyperlanes)
Geology: Planet, Hot, Arid, Deserts, Mesas, Mountains
Species: Geonosian (native), Acklay, Massiff, Nexu, Reek
Economy: Raw materials, Battle Droids, Tech
History: Geonosis experiences significant changes in its political and military landscape. Once a key player in the creation of the Confederacy of Independent Systems, Geonosis lost much of its power and influence following the Clone Wars. The Galactic Empire seized control of the planet, enforcing strict rule and repurposing its droid factories for Imperial use. The Empire's presence led to the construction of additional military installations, further cementing its hold on the world. Despite this, pockets of resistance persisted, with some locals engaging in clandestine operations to undermine Imperial control. The Geonosians, known for their engineering prowess, continued to be exploited for their technological expertise, as their once-thriving society struggled under Imperial occupation.
Sources: Episode 2, Clone Wars, Rebels, Battlefront 1, Battlefront 2, Atlas
"
Lok;292;12178;Wild Space;686;721;Rim;96;"Lok (Q-17, Wild Space, 0 hyperlane)
Geology: Planet, Arid, Deserts, Sulfur Pools, Mountains, Lava Lands
Species: Human
Economy: Food, Tech, Luxury
History: Lok remains a haven for pirates and other nefarious individuals seeking refuge from the law. The world's lawless environment attracted a variety of factions, with criminal organizations and rogue elements using the planet as a base of operations. Despite its reputation, Lok managed to avoid direct involvement in the larger conflict between the Rebellion and the Empire. However, its strategic location and inhabitants contributed to the planet's importance in the underworld, with various groups benefiting from the black market and illicit trade that flourished on Lok.
Sources: SWG
"
Mon Gazza;293;12179;Wild Space;667;649;Rim;110;"Mon Gazza (Q-16, Wild Space, 4 hyperlanes)
Geology: Planet, Urban Decay, Mountains
Species: Human
Economy: Spice
History: Mon Gazza's prominence as a podracing hub and mining center continues. As the Empire experienced setbacks, the planet's residents focused on maintaining their daily lives and economy, mostly driven by podracing events and the extraction of valuable resources. Mon Gazza's podracing scene was not directly impacted by the larger galactic conflict, and the locals continued to enjoy the thrill of the sport. While the planet was not at the forefront of the struggle against the Empire, its people remained aware of the changing galactic landscape, adjusting to the evolving situation as necessary.
Sources: -
"
Nelvaan;294;12180;Wild Space;668;701;Rim;121;"Nelvaan (Q-16, Wild Space, 2 hyperlanes)
Geology: Planet, Frozen, Mesas, Mountains, Rivers, Forests, Glaciers
Species: Nelvaanian (native), Skakoan
Economy: Water
History: Nelvaan remains a relatively remote and isolated world. Its indigenous population, the Nelvaanians, continued to rebuild and reestablish their tribal society following the liberation from the Techno Union's oppressive presence. The Galactic Empire's focus on larger, more strategic targets left Nelvaan relatively undisturbed, allowing the inhabitants to maintain their traditional way of life. The planet's reputation as a source of ancient wisdom and Force-related knowledge, however, drew occasional visitors seeking to uncover its secrets. Despite the ongoing conflict between the Rebel Alliance and the Galactic Empire, Nelvaan remained mostly unaffected, preserving its unique culture and heritage.
Sources: Clone Wars
"
Rodia;295;12181;Wild Space;698;652;Rim;145;"Rodia (R-16, Wild Space, 0 hyperlane)
Geology: Planet, Hot, Humid, Jungles, Swamps, Oceans
Species: Rodian (native), Yuuzhan Vong, Chazrach, Human
Economy: Food, Luxury, Bounty Hunters, Weapons Tech, Exotic Animals
History: Rodia experiences a period of upheaval as the larger galaxy became embroiled in conflict. The local government faced internal disputes and power struggles, with various factions vying for control. Despite the turmoil, Rodia's reputation as a haven for bounty hunters and mercenaries persisted, attracting individuals from across the galaxy seeking work or evading capture. The planet's skilled hunters continued to be in high demand, finding employment with various factions in the ongoing struggle. Throughout this period, Rodia remained an influential and sought-after source of expertise in the galaxy's underworld.
Sources: Clone Wars, Atlas"
Savareen;296;12182;Wild Space;689;695;Rim;149;"Savareen (Q-16, Wild Space, 2 hyperlanes)
Geology: Planet, Deserts, Oceans
Species: Savarian (native), Human
Economy: Savareen Brandy
History: Savareen maintains its reputation as a remote, out-of-the-way world. With a history of serving as a hub for illicit activities, it continued to attract individuals seeking to operate beyond the reach of the Galactic Empire. As the galaxy experienced a surge of resistance against the Empire, the planet's low-profile status made it an occasional refuge for rebels and other dissidents. Meanwhile, the inhabitants of Savareen endeavored to survive the harsh environment and maintain their way of life, unaffected by the broader galactic conflict and the power struggles that ensued.
Sources: Solo
"
Socorro;297;12183;Wild Space;667;726;Rim;159;"Soccoro (Q-17, Wild Space, 2 hyperlanes)
Geology: Planet, Deserts
Species: Monnok (native), Human
Economy: Metals, High Tech, Water, Nether Ice, High Tech Skills
History: Socorro remains a vital hub for outlaws, smugglers, and pirates due to its remote location and lawless atmosphere. The rugged environment made it an ideal place for those who wished to remain hidden from the Empire and other authorities. As the conflict between the Empire and the Rebel Alliance escalated, Socorro became an even more important refuge for those seeking to profit from the chaos. The planet's inhabitants, well-versed in the art of negotiation and deception, continued to play all sides of the conflict to their advantage, ensuring Socorro's ongoing reputation as a haven for rogue elements and illicit activities.
Sources: Rebels
"
Tatooine;298;12184;Wild Space;705;677;Rim;168;"Tatooine (R-16, Wild Space, 5 hyperlanes)
Geology: Planet, Hot, Arid, Canyons, Deserts, Mountains
Species: Jawa (native), Tusken Raider (native), Human, ...
Economy: Consumables, Tech, Water, Dilarium Oil, Silicax Oxalate, Slaves
History: Tatooine remains a remote and sparsely populated world, far from the central conflicts of the galaxy. Its harsh desert environment and lack of resources made it an unappealing destination for most, but it continued to attract smugglers, bounty hunters, and other individuals seeking to avoid the attention of the Empire. The planet's most infamous settlement, Mos Eisley, maintained its reputation as a wretched hive of scum and villainy. Despite the planet's desolate conditions, it held great significance for key events that transpired, as it was the childhood home of a crucial figure in the fight against the Empire.
Sources: Episode 1, Episode 2, Episode 3, Episode 4, Episode 6, Episode 9, The Clone Wars, The Mandalorian, Clone Wars, Rebels, SWG, KOTOR 1, SWTOR, Battlefront 1, Battlefront 2, Atlas"
Trask;299;12185;Wild Space;714;706;Rim;179;"Trask (R-17, Wild Space, 5 hyperlanes)
Geology: Moon, Oceans
Species: Human, Mon Calamari, Quarren, Frog-like anthropoid
Economy: -
History: Trask moon experiences a period of relative stability as the surrounding conflict largely bypassed it. As a small, out-of-the-way moon, it did not draw much attention from major galactic factions, allowing it to maintain its local, low-key way of life. While the conflict raged on, Trask moon continued to be an isolated outpost, attracting those who sought refuge from the escalating turmoil. Although it did not play a significant role in the broader struggle between the forces in the galaxy, its inhabitants managed to preserve their customs and traditions amidst the chaos.
Sources: The Mandalorian"
